image,imin,imax,iavg,ient,istd,ip05,ip95,iba1,iba2,ip30,ip70,iske,ikur,iran,cene,ccor,ccon,chom,cent,rsre,rlre,rgln,rrpe,rrln,rlgr,rhgr,sgra,slap,swas,swav,swar,stev
140co_140_L_MLO.png,0,58421,38658.3234491315,6.55650796555797,5677.42000240343,30590,48154.5,1.17697023560584,0.960730781907604,35968,41243,-0.513675523981384,6.84398671390848,58421,0.00296507651191776,0.937818654487588,17.9078083470241,0.439051110931859,9.12822206750142,0.939647932931409,1.27839006295932,2237.73811492706,0.920072283957277,145584.915681205,8.88172046100342e-05,29436.5549881133,8292.47997075072,2720.66008199374,868.063446920312,479489.809989561,6.4974942486843,11919.8393174829
140co_140_R_CC.png,772,63234,42787.3550658935,6.22956642491677,5402.65107891011,35906,52522,1.41464069807339,0.57824379001133,40270,44243,-0.575413643204702,9.81918693240994,62462,0.00501570828382621,0.927600543591854,16.3560727928358,0.471768191454253,8.5714215998673,0.929452609750256,1.33416721779399,2401.47335615729,0.906599894570374,107227.970543721,0.00014515385096134,30224.4986730062,8036.57809840693,2566.24374626603,815.088678249294,514521.523814881,5.84248722855577,13592.7545219634
140co_140_R_MLO.png,0,61948,38688.5809650748,6.48036313301634,5783.78573554212,30818.7,48927,1.30096237546179,0.798034278010155,35613,41143,-0.205692647792613,5.82940379949885,61948,0.00337591357203844,0.947122987218833,14.2462379930522,0.462112914349303,8.89652780126102,0.932605679211474,1.31615522276932,2237.60363009683,0.910834500519586,135172.608134305,6.4860229232409e-05,26223.1774032554,7802.94475812876,2569.52566868477,825.134812764462,447435.992320858,5.98224026790365,11339.1728978612
141ca_212_L_CC.png,7407,65535,47616.4861967002,5.29522811352532,5932.63544334681,45022.65,51842,1.62905961782606,15.9017540667814,47512,49278,-4.93654182236063,30.1497321695299,58128,0.0180696792125359,0.97444182035198,7.76268036759099,0.616503544422737,6.74702528683772,0.863670900242712,1.80941401864858,5643.31057507743,0.817652145686564,113270.958593476,0.00143381463389449,32060.5109709294,5039.0936922125,994.582066614933,293.520151619521,32178.5978366214,0.43764950628013,9557.80063553518
141ca_212_L_MLO.png,5610,64952,47769.3324889595,5.44845020824878,6164.00951355827,44681,52482,1.52595859671451,7.17097776102726,47510,49629,-4.58657682461578,26.9294548673436,59342,0.0171695703263185,0.974182808003217,8.06279056629288,0.624299139982315,6.87478033714604,0.857124869862739,1.89759908342507,4846.12260153598,0.807333154484296,108194.850856956,9.85113985513103e-05,33861.7560205368,5267.17835005964,974.114088489001,282.671546525541,32380.8502534795,0.423706315856674,9990.50174551393
141ca_212_R_CC.png,2889,65535,43566.1504900885,5.47893136759775,6679.24218460945,38947.4,49018,1.18037324631644,12.6302470249572,43409,45551,-4.27982219918429,23.3449500795141,62646,0.0172099228214181,0.977219555594377,7.64236225988136,0.626387433799842,6.88919808845335,0.855682803900508,1.90233501898201,4349.32636063133,0.806124952376554,96145.9873393108,0.00149441068947253,28395.8988088713,5455.27184969945,1011.7006823141,301.449063001051,41488.2632706579,0.562976700898554,10156.8598981001
141ca_212_R_MLO.png,2670,65535,42267.7464251348,5.67050080407537,6690.15525066655,36398.5,48091,0.992163755457141,4.67634762491614,41775,44572,-3.93145315390274,20.9030525994049,62865,0.0150459225935024,0.979489606592012,6.84677792386447,0.628521021297042,7.06875114737266,0.854986556799537,1.93650717113472,3778.88933648109,0.804202005057399,98871.0352545484,0.000915442739259518,26813.0614772981,5438.761831874,957.592017812787,280.273995399071,33122.2900942801,0.482703076150365,9550.08592434701
141co_141_L_CC.png,2535,65535,46776.4766771857,5.13443301171901,5484.0596003301,44435,50508,1.59366239227257,3.8414009487887,46339,48457,-5.85502497852703,42.472509226524,63000,0.0217686133309427,0.975721589179746,5.40326797676989,0.67180283910554,6.29886037244622,0.825751415884126,2.20253740345123,10105.5668842431,0.764888224429112,176582.103391662,0.000998133471052411,32931.6215047671,4096.48026431064,911.51218805132,272.087929280698,27448.7299992726,0.378796906216866,8754.87680625085
141co_141_L_MLO.png,1279,64630,50854.4212082149,5.52277715024072,5475.11532628266,47893,56256,1.82398193705145,1.6081049919371,49583,52899,-5.10079063358783,38.2895813681325,63351,0.0170298744240222,0.978097780470167,4.846351515386,0.664825680745384,6.73737344398465,0.83207278813126,2.1109975886433,8140.50415873447,0.775883201060255,194364.655872053,4.49991141563456e-05,40766.8876520489,4056.64186866331,935.073518981575,282.04347333366,31698.7539642593,0.390270000184187,8167.43095529944
141co_141_R_CC.png,2850,65535,46282.1055334246,5.19768862710373,5519.62161210553,43849,50085,1.56297966295887,5.48384964841694,45961,48043,-4.98053984534128,31.61647530462,62685,0.0228794315573082,0.976065415227644,5.47610912570504,0.679876285294768,6.33033333835195,0.818563242604698,2.29679657857845,7782.01203089472,0.754597355353611,136582.109335672,5.96350288103924e-05,32056.1570071308,4185.73266704404,867.170684814031,260.563553451557,31833.1877699823,0.400484735456303,8763.32623758889
141co_141_R_MLO.png,289,65535,48019.1386535993,5.48450952411402,5298.21561275857,44722,52619,1.39510703966888,2.00455154728277,47012,50038,-4.84105861480178,34.4162299830106,65246,0.0176422609575005,0.980471430875839,3.83580540641391,0.683052562356122,6.58940564758613,0.818040947864044,2.26721817846725,7202.07308234208,0.756726642575844,163304.519155416,4.37883484517399e-05,35639.2172752156,3843.70647076336,863.316147129821,260.790246023408,25638.8246618563,0.343105715251858,7405.84059384316
142ca_213_L_CC.png,3225,64255,51584.0746875883,5.31675832737959,6106.01626796689,48920,55977,1.64894975838256,5.48534518042313,51278,53263,-5.77934561478203,40.8883252552888,61030,0.0157704888445506,0.972872087355684,7.95790121015215,0.602421304711194,6.87998219679349,0.871294358265921,1.73731893478656,9501.48433209855,0.828445648592676,201734.359569877,0.000442985606023908,41836.4339883547,5226.55150365967,1178.63924974113,354.376413308317,45040.6853681646,0.575717348296043,10010.3347615631
142ca_213_L_MLO.png,0,64126,46787.2249464753,5.22296235835652,4571.99836474683,43795,50639,1.28726119273282,2.48533331209512,46154,48361,-5.11629994415132,37.1429639618583,64126,0.0209249635083417,0.973050533594107,4.04970168992786,0.666650841997673,6.44759445132126,0.830408656796361,2.10203457105321,10243.2395278039,0.774980176036793,189400.084606191,4.34568456949429e-05,35278.4457794621,4019.94850721862,909.198987656279,272.843594530993,26882.9541674332,0.378466528768592,7388.57319989144
142ca_213_R_CC.png,3323,62639,43665.0558660513,5.4935342414808,5576.29901217085,40598,48689,1.63803476472598,2.59537811950766,43059,45238,-4.7170946452825,31.2698802363891,59316,0.0150656436961651,0.975725910909164,6.36552979615141,0.614416174108434,6.99948809323014,0.864491081333494,1.79366329837256,7535.63925779198,0.819257282485614,174226.948037821,0.000945269514633351,30966.3865348879,4772.34045343548,1064.10694774622,321.559299178602,38768.5166774311,0.575079975683653,8470.72207543704
142ca_213_R_MLO.png,9977,59280,48010.2232337826,5.88479567790244,4957.31958973093,43982,52761,1.17937276325085,2.13685978034792,47131,49889,-4.51200856984754,30.2009353949115,49303,0.00986107982143389,0.976955381477371,6.94089116274345,0.59760426104096,7.51588828543623,0.874489239675383,1.72397818897455,6080.81815574971,0.832648252330076,200360.189630576,0.000104746026345609,39726.7026032891,4216.66467565268,955.830888868197,289.798206272664,31235.9506455403,0.424379238815915,7355.06519790229
142co_142_L_CC.png,2442,65088,48966.2435891739,5.16043402446812,5696.27601002118,46713,52969.65,1.77673041213169,4.28608517599667,48586,50596,-5.75381037359081,40.7888687403882,62646,0.0220565756826518,0.975179884625382,6.01390452983268,0.665615297468914,6.35148816890717,0.832369580606622,2.07275226792513,12414.0337721633,0.778764818275152,216108.032247287,0.000101118724411159,36698.0835735792,4130.86556908152,938.493829470272,281.596060079196,34265.4321408003,0.424366323730342,9250.14845553518
142co_142_L_MLO.png,2908,64933,50475.6105650984,5.40775690247735,5780.31108678171,47581,55262,1.65355211945031,2.7688765490034,49842,52230,-5.70744524573225,41.7150541760835,62025,0.0173965140224882,0.975649901151755,6.18026663399976,0.658354341465073,6.65048884109389,0.836185080112049,2.05881782942333,9562.5867023062,0.781420025141983,206071.567065467,0.000212735811254246,39196.6562325563,4268.02484106369,949.133227664131,282.673964920046,32752.1882754816,0.400200531203035,9244.27237227743
